sale_id,sale_date,product_id,quantity,category,revenue,cost,profit
13995,2025-11-17,2,1,Electronics,66.21,29.89,36.32
13996,2025-11-17,136,1,Sports,16.59,10.29,6.3
13997,2025-11-17,30,1,Beauty,52.15,23.16,28.99
13998,2025-11-17,48,3,Beauty,52.74,25.44,27.3
13999,2025-11-17,18,1,Home & Kitchen,135.0,79.9,55.1
14000,2025-11-17,71,1,Sports,29.65,13.78,15.87
14001,2025-11-17,79,1,Electronics,596.91,275.22,321.69
14002,2025-11-17,64,3,Sports,50.25,25.41,24.84
14003,2025-11-17,120,1,Apparel,63.86,25.6,38.26
14004,2025-11-17,19,1,Apparel,72.65,45.18,27.47
14005,2025-11-17,50,1,Beauty,32.59,13.33,19.26
14006,2025-11-17,25,1,Electronics,344.03,144.56,199.47
14007,2025-11-17,7,2,Electronics,523.06,285.36,237.7
14008,2025-11-17,143,2,Apparel,178.6,109.14,69.46
14009,2025-11-17,147,2,Electronics,595.76,271.84,323.92
14010,2025-11-17,141,1,Home & Kitchen,127.82,56.22,71.6
14011,2025-11-17,141,1,Home & Kitchen,127.82,56.22,71.6
14012,2025-11-17,45,2,Apparel,75.58,35.6,39.98
14013,2025-11-17,122,2,Home & Kitchen,278.14,168.48,109.66
14014,2025-11-17,117,2,Apparel,104.22,52.08,52.14
14015,2025-11-17,119,1,Home & Kitchen,144.65,91.64,53.01
14016,2025-11-17,62,1,Home & Kitchen,32.61,16.07,16.54
14017,2025-11-17,96,1,Apparel,26.23,13.32,12.91
14018,2025-11-17,47,1,Beauty,57.98,28.89,29.09
14019,2025-11-17,57,1,Home & Kitchen,43.33,23.9,19.43
14020,2025-11-17,32,1,Sports,110.52,58.66,51.86
14021,2025-11-17,56,1,Beauty,20.65,10.69,9.96
14022,2025-11-17,69,1,Home & Kitchen,116.0,47.74,68.26
14023,2025-11-17,28,1,Beauty,17.99,10.34,7.65
14024,2025-11-17,12,1,Sports,83.23,45.92,37.31
14025,2025-11-17,54,1,Sports,92.24,51.84,40.4
14026,2025-11-17,30,2,Beauty,104.3,46.32,57.98
14027,2025-11-17,34,1,Sports,165.05,78.56,86.49
14028,2025-11-17,64,1,Sports,16.75,8.47,8.28
14029,2025-11-17,116,1,Electronics,108.37,55.5,52.87
14030,2025-11-17,55,2,Apparel,51.8,21.54,30.26
14031,2025-11-17,118,1,Apparel,47.57,19.4,28.17
14032,2025-11-17,146,1,Beauty,53.79,34.59,19.2
14033,2025-11-17,9,2,Apparel,159.62,100.82,58.8
14034,2025-11-17,42,1,Apparel,58.34,29.79,28.55
14035,2025-11-17,105,2,Apparel,64.08,30.52,33.56
14036,2025-11-17,87,2,Beauty,102.8,57.52,45.28
14037,2025-11-17,115,1,Electronics,612.71,341.81,270.9
14038,2025-11-17,67,1,Home & Kitchen,145.61,72.65,72.96
14039,2025-11-17,39,1,Apparel,66.41,29.07,37.34
14040,2025-11-17,80,1,Home & Kitchen,85.68,40.56,45.12
14041,2025-11-17,95,3,Home & Kitchen,442.71,181.53,261.18
14042,2025-11-17,140,1,Apparel,61.96,39.39,22.57
14043,2025-11-17,79,1,Electronics,596.91,275.22,321.69
14044,2025-11-17,147,1,Electronics,297.88,135.92,161.96
14045,2025-11-17,53,1,Home & Kitchen,45.49,26.22,19.27
14046,2025-11-17,34,1,Sports,165.05,78.56,86.49
14047,2025-11-17,90,3,Apparel,246.81,122.61,124.2
14048,2025-11-18,63,1,Electronics,538.56,242.66,295.9
14049,2025-11-18,103,2,Electronics,1138.52,468.32,670.2
14050,2025-11-18,150,2,Sports,252.86,162.74,90.12
14051,2025-11-18,42,1,Apparel,58.34,29.79,28.55
14052,2025-11-18,132,1,Sports,79.43,38.0,41.43
14053,2025-11-18,145,1,Apparel,23.38,13.88,9.5
14054,2025-11-18,31,1,Sports,156.63,76.33,80.3
14055,2025-11-18,36,1,Home & Kitchen,66.83,33.95,32.88
14056,2025-11-18,136,3,Sports,49.77,30.87,18.9
14057,2025-11-18,23,2,Home & Kitchen,245.3,147.02,98.28
14058,2025-11-18,72,1,Home & Kitchen,119.14,70.44,48.7
14059,2025-11-18,121,2,Home & Kitchen,284.98,140.2,144.78
14060,2025-11-18,97,1,Apparel,49.94,26.77,23.17
14061,2025-11-18,1,1,Home & Kitchen,121.9,69.48,52.42
14062,2025-11-18,61,1,Beauty,7.96,3.86,4.1
14063,2025-11-18,10,1,Apparel,82.88,48.91,33.97
14064,2025-11-18,50,1,Beauty,32.59,13.33,19.26
14065,2025-11-18,21,1,Beauty,27.07,12.39,14.68
14066,2025-11-18,119,1,Home & Kitchen,144.65,91.64,53.01
14067,2025-11-18,92,2,Electronics,1238.28,772.26,466.02
14068,2025-11-18,119,1,Home & Kitchen,144.65,91.64,53.01
14069,2025-11-18,24,2,Home & Kitchen,285.52,163.22,122.3
14070,2025-11-18,114,1,Home & Kitchen,82.02,39.64,42.38
14071,2025-11-18,139,1,Home & Kitchen,13.27,7.12,6.15
14072,2025-11-18,102,1,Beauty,37.1,17.91,19.19
14073,2025-11-18,106,3,Sports,207.09,113.16,93.93
14074,2025-11-18,149,1,Apparel,46.8,24.94,21.86
14075,2025-11-18,78,3,Sports,198.9,96.81,102.09
14076,2025-11-18,59,1,Electronics,333.15,146.06,187.09
14077,2025-11-18,111,1,Sports,92.07,38.14,53.93
14078,2025-11-18,127,1,Sports,134.79,59.59,75.2
14079,2025-11-18,148,1,Electronics,618.52,317.55,300.97
14080,2025-11-18,73,1,Apparel,56.81,28.87,27.94
14081,2025-11-18,67,1,Home & Kitchen,145.61,72.65,72.96
14082,2025-11-18,72,1,Home & Kitchen,119.14,70.44,48.7
14083,2025-11-18,76,1,Home & Kitchen,148.51,63.9,84.61
14084,2025-11-18,4,1,Sports,166.63,73.93,92.7
14085,2025-11-18,13,2,Electronics,702.24,422.12,280.12
14086,2025-11-18,123,1,Electronics,111.95,56.68,55.27
14087,2025-11-18,12,1,Sports,83.23,45.92,37.31
14088,2025-11-18,150,2,Sports,252.86,162.74,90.12
14089,2025-11-18,5,2,Apparel,32.16,19.06,13.1
14090,2025-11-18,149,1,Apparel,46.8,24.94,21.86
14091,2025-11-18,92,2,Electronics,1238.28,772.26,466.02
14092,2025-11-18,144,2,Home & Kitchen,116.38,74.94,41.44
14093,2025-11-18,8,2,Apparel,79.02,39.68,39.34
14094,2025-11-18,89,1,Home & Kitchen,135.52,85.06,50.46
14095,2025-11-18,99,1,Apparel,23.0,12.29,10.71
14096,2025-11-18,122,1,Home & Kitchen,139.07,84.24,54.83
14097,2025-11-18,90,1,Apparel,82.27,40.87,41.4
14098,2025-11-18,47,1,Beauty,57.98,28.89,29.09
14099,2025-11-18,94,1,Beauty,42.41,25.94,16.47
14100,2025-11-18,72,1,Home & Kitchen,119.14,70.44,48.7
14101,2025-11-18,51,1,Apparel,17.47,9.22,8.25
14102,2025-11-18,85,3,Electronics,2121.18,1375.2,745.98
14103,2025-11-18,116,1,Electronics,108.37,55.5,52.87
14104,2025-11-18,84,1,Electronics,237.56,139.11,98.45
14105,2025-11-18,79,1,Electronics,596.91,275.22,321.69
14106,2025-11-18,114,1,Home & Kitchen,82.02,39.64,42.38
14107,2025-11-18,26,2,Home & Kitchen,49.36,31.54,17.82
14108,2025-11-18,127,2,Sports,269.58,119.18,150.4
14109,2025-11-18,125,1,Sports,41.86,23.08,18.78
14110,2025-11-18,78,1,Sports,66.3,32.27,34.03
14111,2025-11-18,51,1,Apparel,17.47,9.22,8.25
14112,2025-11-18,87,1,Beauty,51.4,28.76,22.64
14113,2025-11-19,78,2,Sports,132.6,64.54,68.06
14114,2025-11-19,106,1,Sports,69.03,37.72,31.31
14115,2025-11-19,56,1,Beauty,20.65,10.69,9.96
14116,2025-11-19,112,1,Home & Kitchen,93.41,42.45,50.96
14117,2025-11-19,6,1,Sports,104.23,64.2,40.03
14118,2025-11-19,49,1,Apparel,83.86,46.51,37.35
14119,2025-11-19,21,1,Beauty,27.07,12.39,14.68
14120,2025-11-19,30,1,Beauty,52.15,23.16,28.99
14121,2025-11-19,145,1,Apparel,23.38,13.88,9.5
14122,2025-11-19,96,2,Apparel,52.46,26.64,25.82
14123,2025-11-19,98,1,Beauty,54.56,31.42,23.14
14124,2025-11-19,74,2,Apparel,48.64,27.26,21.38
14125,2025-11-19,87,1,Beauty,51.4,28.76,22.64
14126,2025-11-19,150,2,Sports,252.86,162.74,90.12
14127,2025-11-19,50,2,Beauty,65.18,26.66,38.52
14128,2025-11-19,66,1,Sports,37.59,23.93,13.66
14129,2025-11-19,139,3,Home & Kitchen,39.81,21.36,18.45
14130,2025-11-19,145,2,Apparel,46.76,27.76,19.0
14131,2025-11-19,77,1,Beauty,5.17,2.18,2.99
14132,2025-11-19,5,1,Apparel,16.08,9.53,6.55
14133,2025-11-19,15,1,Sports,126.82,71.42,55.4
14134,2025-11-19,117,2,Apparel,104.22,52.08,52.14
14135,2025-11-19,126,1,Home & Kitchen,108.45,55.71,52.74
14136,2025-11-19,47,1,Beauty,57.98,28.89,29.09
14137,2025-11-19,35,1,Electronics,212.61,121.41,91.2
14138,2025-11-19,13,1,Electronics,351.12,211.06,140.06
14139,2025-11-19,139,2,Home & Kitchen,26.54,14.24,12.3
14140,2025-11-19,107,1,Beauty,48.76,23.6,25.16
14141,2025-11-19,72,1,Home & Kitchen,119.14,70.44,48.7
14142,2025-11-19,63,1,Electronics,538.56,242.66,295.9
14143,2025-11-19,135,1,Home & Kitchen,62.07,29.38,32.69
14144,2025-11-19,150,2,Sports,252.86,162.74,90.12
14145,2025-11-19,137,2,Home & Kitchen,103.9,61.58,42.32
14146,2025-11-19,146,2,Beauty,107.58,69.18,38.4
14147,2025-11-19,88,2,Apparel,109.14,53.48,55.66
14148,2025-11-19,91,2,Home & Kitchen,276.26,112.3,163.96
14149,2025-11-19,76,1,Home & Kitchen,148.51,63.9,84.61
14150,2025-11-19,131,1,Sports,180.56,90.59,89.97
14151,2025-11-19,137,2,Home & Kitchen,103.9,61.58,42.32
14152,2025-11-19,11,1,Home & Kitchen,47.38,19.96,27.42
14153,2025-11-19,141,2,Home & Kitchen,255.64,112.44,143.2
14154,2025-11-19,114,1,Home & Kitchen,82.02,39.64,42.38
14155,2025-11-19,114,2,Home & Kitchen,164.04,79.28,84.76
14156,2025-11-19,52,1,Electronics,603.93,345.43,258.5
14157,2025-11-19,136,1,Sports,16.59,10.29,6.3
14158,2025-11-19,87,1,Beauty,51.4,28.76,22.64
14159,2025-11-19,14,1,Beauty,46.66,23.31,23.35
14160,2025-11-19,113,1,Sports,151.34,83.36,67.98
14161,2025-11-19,132,1,Sports,79.43,38.0,41.43
14162,2025-11-19,12,1,Sports,83.23,45.92,37.31
14163,2025-11-19,23,3,Home & Kitchen,367.95,220.53,147.42
14164,2025-11-19,95,1,Home & Kitchen,147.57,60.51,87.06
14165,2025-11-19,9,1,Apparel,79.81,50.41,29.4
14166,2025-11-19,95,1,Home & Kitchen,147.57,60.51,87.06
14167,2025-11-19,6,1,Sports,104.23,64.2,40.03
14168,2025-11-19,20,1,Beauty,29.99,14.29,15.7
14169,2025-11-19,147,1,Electronics,297.88,135.92,161.96
14170,2025-11-19,6,2,Sports,208.46,128.4,80.06
14171,2025-11-19,50,1,Beauty,32.59,13.33,19.26
14172,2025-11-19,62,1,Home & Kitchen,32.61,16.07,16.54
14173,2025-11-19,80,1,Home & Kitchen,85.68,40.56,45.12
14174,2025-11-19,61,1,Beauty,7.96,3.86,4.1
14175,2025-11-19,120,1,Apparel,63.86,25.6,38.26
14176,2025-11-19,40,1,Sports,176.83,88.95,87.88
14177,2025-11-19,38,2,Electronics,887.16,358.86,528.3
14178,2025-11-19,59,1,Electronics,333.15,146.06,187.09
14179,2025-11-19,79,1,Electronics,596.91,275.22,321.69
14180,2025-11-19,64,1,Sports,16.75,8.47,8.28
14181,2025-11-19,93,1,Apparel,42.54,19.27,23.27
14182,2025-11-19,139,2,Home & Kitchen,26.54,14.24,12.3
14183,2025-11-19,103,1,Electronics,569.26,234.16,335.1
14184,2025-11-19,98,1,Beauty,54.56,31.42,23.14
14185,2025-11-19,105,1,Apparel,32.04,15.26,16.78
14186,2025-11-19,29,1,Sports,162.79,101.63,61.16
14187,2025-11-19,77,1,Beauty,5.17,2.18,2.99
14188,2025-11-19,81,2,Home & Kitchen,45.08,21.82,23.26
14189,2025-11-19,56,1,Beauty,20.65,10.69,9.96
14190,2025-11-20,108,1,Apparel,55.99,27.29,28.7
14191,2025-11-20,113,1,Sports,151.34,83.36,67.98
14192,2025-11-20,54,1,Sports,92.24,51.84,40.4
14193,2025-11-20,126,1,Home & Kitchen,108.45,55.71,52.74
14194,2025-11-20,108,1,Apparel,55.99,27.29,28.7
14195,2025-11-20,126,2,Home & Kitchen,216.9,111.42,105.48
14196,2025-11-20,71,2,Sports,59.3,27.56,31.74
14197,2025-11-20,50,2,Beauty,65.18,26.66,38.52
14198,2025-11-20,135,2,Home & Kitchen,124.14,58.76,65.38
14199,2025-11-20,34,1,Sports,165.05,78.56,86.49
14200,2025-11-20,20,2,Beauty,59.98,28.58,31.4
14201,2025-11-20,88,1,Apparel,54.57,26.74,27.83
14202,2025-11-20,90,2,Apparel,164.54,81.74,82.8
14203,2025-11-20,74,1,Apparel,24.32,13.63,10.69
14204,2025-11-20,64,1,Sports,16.75,8.47,8.28
14205,2025-11-20,44,1,Home & Kitchen,102.5,49.84,52.66
14206,2025-11-20,26,2,Home & Kitchen,49.36,31.54,17.82
14207,2025-11-20,31,1,Sports,156.63,76.33,80.3
14208,2025-11-20,78,2,Sports,132.6,64.54,68.06
14209,2025-11-20,150,1,Sports,126.43,81.37,45.06
14210,2025-11-20,81,1,Home & Kitchen,22.54,10.91,11.63
14211,2025-11-20,122,1,Home & Kitchen,139.07,84.24,54.83
14212,2025-11-20,38,1,Electronics,443.58,179.43,264.15
14213,2025-11-20,48,1,Beauty,17.58,8.48,9.1
14214,2025-11-20,11,1,Home & Kitchen,47.38,19.96,27.42
14215,2025-11-20,112,2,Home & Kitchen,186.82,84.9,101.92
14216,2025-11-20,140,1,Apparel,61.96,39.39,22.57
14217,2025-11-20,54,1,Sports,92.24,51.84,40.4
14218,2025-11-20,96,1,Apparel,26.23,13.32,12.91
14219,2025-11-20,150,2,Sports,252.86,162.74,90.12
14220,2025-11-20,79,1,Electronics,596.91,275.22,321.69
14221,2025-11-20,119,1,Home & Kitchen,144.65,91.64,53.01
14222,2025-11-20,83,1,Apparel,30.12,18.01,12.11
14223,2025-11-20,104,1,Beauty,55.56,30.48,25.08
14224,2025-11-20,92,2,Electronics,1238.28,772.26,466.02
14225,2025-11-20,44,1,Home & Kitchen,102.5,49.84,52.66
14226,2025-11-20,44,1,Home & Kitchen,102.5,49.84,52.66
14227,2025-11-20,33,2,Home & Kitchen,175.22,98.2,77.02
14228,2025-11-20,149,1,Apparel,46.8,24.94,21.86
14229,2025-11-20,118,2,Apparel,95.14,38.8,56.34
14230,2025-11-20,19,1,Apparel,72.65,45.18,27.47
14231,2025-11-20,94,2,Beauty,84.82,51.88,32.94
14232,2025-11-20,24,1,Home & Kitchen,142.76,81.61,61.15
14233,2025-11-20,52,3,Electronics,1811.79,1036.29,775.5
14234,2025-11-20,88,1,Apparel,54.57,26.74,27.83
14235,2025-11-20,67,3,Home & Kitchen,436.83,217.95,218.88
14236,2025-11-20,136,1,Sports,16.59,10.29,6.3
14237,2025-11-20,37,1,Electronics,567.89,337.79,230.1
14238,2025-11-20,1,1,Home & Kitchen,121.9,69.48,52.42
14239,2025-11-20,39,1,Apparel,66.41,29.07,37.34
14240,2025-11-20,23,2,Home & Kitchen,245.3,147.02,98.28
14241,2025-11-20,148,1,Electronics,618.52,317.55,300.97
14242,2025-11-20,1,2,Home & Kitchen,243.8,138.96,104.84
14243,2025-11-20,29,1,Sports,162.79,101.63,61.16
14244,2025-11-20,131,1,Sports,180.56,90.59,89.97
14245,2025-11-20,28,2,Beauty,35.98,20.68,15.3
14246,2025-11-20,73,2,Apparel,113.62,57.74,55.88
14247,2025-11-20,73,1,Apparel,56.81,28.87,27.94
14248,2025-11-20,27,1,Home & Kitchen,35.09,21.49,13.6
14249,2025-11-20,10,1,Apparel,82.88,48.91,33.97
14250,2025-11-20,50,1,Beauty,32.59,13.33,19.26
14251,2025-11-20,43,1,Beauty,5.12,2.91,2.21
14252,2025-11-20,150,1,Sports,126.43,81.37,45.06
14253,2025-11-20,10,1,Apparel,82.88,48.91,33.97
14254,2025-11-20,63,2,Electronics,1077.12,485.32,591.8
14255,2025-11-20,142,1,Electronics,247.92,113.75,134.17
14256,2025-11-20,18,2,Home & Kitchen,270.0,159.8,110.2
14257,2025-11-20,148,1,Electronics,618.52,317.55,300.97
14258,2025-11-20,72,1,Home & Kitchen,119.14,70.44,48.7
14259,2025-11-20,97,1,Apparel,49.94,26.77,23.17
14260,2025-11-20,4,1,Sports,166.63,73.93,92.7
14261,2025-11-20,6,1,Sports,104.23,64.2,40.03
14262,2025-11-20,57,1,Home & Kitchen,43.33,23.9,19.43
14263,2025-11-20,71,1,Sports,29.65,13.78,15.87
14264,2025-11-20,41,1,Apparel,77.17,44.22,32.95
14265,2025-11-20,33,1,Home & Kitchen,87.61,49.1,38.51
14266,2025-11-20,8,1,Apparel,39.51,19.84,19.67
14267,2025-11-20,99,1,Apparel,23.0,12.29,10.71
14268,2025-11-20,10,1,Apparel,82.88,48.91,33.97
14269,2025-11-20,67,1,Home & Kitchen,145.61,72.65,72.96
14270,2025-11-20,36,2,Home & Kitchen,133.66,67.9,65.76
14271,2025-11-20,110,1,Electronics,418.76,253.01,165.75
14272,2025-11-20,88,1,Apparel,54.57,26.74,27.83
14273,2025-11-20,72,1,Home & Kitchen,119.14,70.44,48.7
14274,2025-11-20,49,1,Apparel,83.86,46.51,37.35
14275,2025-11-20,140,1,Apparel,61.96,39.39,22.57
14276,2025-11-20,83,1,Apparel,30.12,18.01,12.11
14277,2025-11-21,138,3,Home & Kitchen,131.19,66.66,64.53
14278,2025-11-21,44,1,Home & Kitchen,102.5,49.84,52.66
14279,2025-11-21,109,1,Sports,86.15,38.6,47.55
14280,2025-11-21,149,1,Apparel,46.8,24.94,21.86
14281,2025-11-21,47,2,Beauty,115.96,57.78,58.18
14282,2025-11-21,31,2,Sports,313.26,152.66,160.6
14283,2025-11-21,111,2,Sports,184.14,76.28,107.86
14284,2025-11-21,127,1,Sports,134.79,59.59,75.2
14285,2025-11-21,6,1,Sports,104.23,64.2,40.03
14286,2025-11-21,126,2,Home & Kitchen,216.9,111.42,105.48
14287,2025-11-21,138,2,Home & Kitchen,87.46,44.44,43.02
14288,2025-11-21,89,1,Home & Kitchen,135.52,85.06,50.46
14289,2025-11-21,14,1,Beauty,46.66,23.31,23.35
14290,2025-11-21,146,1,Beauty,53.79,34.59,19.2
14291,2025-11-21,35,2,Electronics,425.22,242.82,182.4
14292,2025-11-21,125,2,Sports,83.72,46.16,37.56
14293,2025-11-21,1,1,Home & Kitchen,121.9,69.48,52.42
14294,2025-11-21,18,1,Home & Kitchen,135.0,79.9,55.1
14295,2025-11-21,102,1,Beauty,37.1,17.91,19.19
14296,2025-11-21,97,1,Apparel,49.94,26.77,23.17
14297,2025-11-21,145,1,Apparel,23.38,13.88,9.5
14298,2025-11-21,148,1,Electronics,618.52,317.55,300.97
14299,2025-11-21,106,1,Sports,69.03,37.72,31.31
14300,2025-11-21,63,3,Electronics,1615.68,727.98,887.7
14301,2025-11-21,22,2,Electronics,854.12,370.48,483.64
14302,2025-11-21,148,1,Electronics,618.52,317.55,300.97
14303,2025-11-21,121,1,Home & Kitchen,142.49,70.1,72.39
14304,2025-11-21,81,1,Home & Kitchen,22.54,10.91,11.63
14305,2025-11-21,128,2,Electronics,1516.18,951.98,564.2
14306,2025-11-21,145,2,Apparel,46.76,27.76,19.0
14307,2025-11-21,80,1,Home & Kitchen,85.68,40.56,45.12
14308,2025-11-21,82,1,Apparel,69.76,40.64,29.12
14309,2025-11-21,57,1,Home & Kitchen,43.33,23.9,19.43
14310,2025-11-21,146,1,Beauty,53.79,34.59,19.2
14311,2025-11-21,128,1,Electronics,758.09,475.99,282.1
14312,2025-11-21,25,1,Electronics,344.03,144.56,199.47
14313,2025-11-21,44,3,Home & Kitchen,307.5,149.52,157.98
14314,2025-11-21,93,2,Apparel,85.08,38.54,46.54
14315,2025-11-21,46,1,Beauty,44.37,19.55,24.82
14316,2025-11-21,143,2,Apparel,178.6,109.14,69.46
14317,2025-11-21,119,1,Home & Kitchen,144.65,91.64,53.01
14318,2025-11-21,28,1,Beauty,17.99,10.34,7.65
14319,2025-11-21,61,1,Beauty,7.96,3.86,4.1
14320,2025-11-21,112,1,Home & Kitchen,93.41,42.45,50.96
14321,2025-11-21,38,2,Electronics,887.16,358.86,528.3
14322,2025-11-21,132,1,Sports,79.43,38.0,41.43
14323,2025-11-21,139,1,Home & Kitchen,13.27,7.12,6.15
14324,2025-11-21,105,1,Apparel,32.04,15.26,16.78
14325,2025-11-21,109,1,Sports,86.15,38.6,47.55
14326,2025-11-21,55,1,Apparel,25.9,10.77,15.13
14327,2025-11-21,34,1,Sports,165.05,78.56,86.49
14328,2025-11-21,61,1,Beauty,7.96,3.86,4.1
14329,2025-11-21,138,1,Home & Kitchen,43.73,22.22,21.51
14330,2025-11-21,90,1,Apparel,82.27,40.87,41.4
14331,2025-11-21,56,1,Beauty,20.65,10.69,9.96
14332,2025-11-21,34,1,Sports,165.05,78.56,86.49
14333,2025-11-21,1,1,Home & Kitchen,121.9,69.48,52.42
14334,2025-11-21,89,2,Home & Kitchen,271.04,170.12,100.92
14335,2025-11-21,105,2,Apparel,64.08,30.52,33.56
14336,2025-11-21,11,1,Home & Kitchen,47.38,19.96,27.42
14337,2025-11-21,120,1,Apparel,63.86,25.6,38.26
14338,2025-11-21,45,1,Apparel,37.79,17.8,19.99
14339,2025-11-21,45,1,Apparel,37.79,17.8,19.99
14340,2025-11-21,117,3,Apparel,156.33,78.12,78.21
14341,2025-11-21,50,1,Beauty,32.59,13.33,19.26
14342,2025-11-22,70,3,Home & Kitchen,284.61,121.98,162.63
14343,2025-11-22,122,2,Home & Kitchen,278.14,168.48,109.66
14344,2025-11-22,45,1,Apparel,37.79,17.8,19.99
14345,2025-11-22,22,1,Electronics,427.06,185.24,241.82
14346,2025-11-22,35,2,Electronics,425.22,242.82,182.4
14347,2025-11-22,93,1,Apparel,42.54,19.27,23.27
14348,2025-11-22,105,1,Apparel,32.04,15.26,16.78
14349,2025-11-22,40,1,Sports,176.83,88.95,87.88
14350,2025-11-22,90,1,Apparel,82.27,40.87,41.4
14351,2025-11-22,150,1,Sports,126.43,81.37,45.06
14352,2025-11-22,8,1,Apparel,39.51,19.84,19.67
14353,2025-11-22,15,3,Sports,380.46,214.26,166.2
14354,2025-11-22,4,1,Sports,166.63,73.93,92.7
14355,2025-11-22,102,1,Beauty,37.1,17.91,19.19
14356,2025-11-22,111,1,Sports,92.07,38.14,53.93
14357,2025-11-22,86,1,Apparel,59.33,32.3,27.03
14358,2025-11-22,118,1,Apparel,47.57,19.4,28.17
14359,2025-11-22,80,1,Home & Kitchen,85.68,40.56,45.12
14360,2025-11-22,126,1,Home & Kitchen,108.45,55.71,52.74
14361,2025-11-22,66,3,Sports,112.77,71.79,40.98
14362,2025-11-22,74,1,Apparel,24.32,13.63,10.69
14363,2025-11-22,142,1,Electronics,247.92,113.75,134.17
14364,2025-11-22,72,1,Home & Kitchen,119.14,70.44,48.7
14365,2025-11-22,110,1,Electronics,418.76,253.01,165.75
14366,2025-11-22,74,1,Apparel,24.32,13.63,10.69
14367,2025-11-22,101,1,Apparel,89.99,47.95,42.04
14368,2025-11-22,29,2,Sports,325.58,203.26,122.32
14369,2025-11-22,62,1,Home & Kitchen,32.61,16.07,16.54
14370,2025-11-22,68,3,Sports,90.81,44.67,46.14
14371,2025-11-22,11,1,Home & Kitchen,47.38,19.96,27.42
14372,2025-11-22,82,1,Apparel,69.76,40.64,29.12
14373,2025-11-22,86,1,Apparel,59.33,32.3,27.03
14374,2025-11-22,132,2,Sports,158.86,76.0,82.86
14375,2025-11-22,134,1,Sports,83.81,49.15,34.66
14376,2025-11-22,126,1,Home & Kitchen,108.45,55.71,52.74
14377,2025-11-22,136,1,Sports,16.59,10.29,6.3
14378,2025-11-22,131,1,Sports,180.56,90.59,89.97
14379,2025-11-22,92,1,Electronics,619.14,386.13,233.01
14380,2025-11-22,63,1,Electronics,538.56,242.66,295.9
14381,2025-11-22,88,1,Apparel,54.57,26.74,27.83
14382,2025-11-22,147,1,Electronics,297.88,135.92,161.96
14383,2025-11-22,118,1,Apparel,47.57,19.4,28.17
14384,2025-11-22,37,1,Electronics,567.89,337.79,230.1
14385,2025-11-22,70,1,Home & Kitchen,94.87,40.66,54.21
14386,2025-11-22,63,3,Electronics,1615.68,727.98,887.7
14387,2025-11-22,7,1,Electronics,261.53,142.68,118.85
14388,2025-11-22,125,1,Sports,41.86,23.08,18.78
14389,2025-11-22,93,1,Apparel,42.54,19.27,23.27
14390,2025-11-22,148,1,Electronics,618.52,317.55,300.97
14391,2025-11-22,47,2,Beauty,115.96,57.78,58.18
14392,2025-11-22,78,1,Sports,66.3,32.27,34.03
14393,2025-11-22,53,1,Home & Kitchen,45.49,26.22,19.27
14394,2025-11-22,92,1,Electronics,619.14,386.13,233.01
14395,2025-11-22,137,1,Home & Kitchen,51.95,30.79,21.16
14396,2025-11-22,76,1,Home & Kitchen,148.51,63.9,84.61
14397,2025-11-22,129,1,Electronics,290.32,149.04,141.28
14398,2025-11-22,119,1,Home & Kitchen,144.65,91.64,53.01
14399,2025-11-22,51,1,Apparel,17.47,9.22,8.25
14400,2025-11-22,22,1,Electronics,427.06,185.24,241.82
14401,2025-11-22,52,1,Electronics,603.93,345.43,258.5
14402,2025-11-22,14,1,Beauty,46.66,23.31,23.35
14403,2025-11-22,13,1,Electronics,351.12,211.06,140.06
14404,2025-11-22,69,1,Home & Kitchen,116.0,47.74,68.26
14405,2025-11-22,15,2,Sports,253.64,142.84,110.8
14406,2025-11-22,137,1,Home & Kitchen,51.95,30.79,21.16
14407,2025-11-22,34,1,Sports,165.05,78.56,86.49
14408,2025-11-22,139,2,Home & Kitchen,26.54,14.24,12.3
14409,2025-11-22,49,1,Apparel,83.86,46.51,37.35
14410,2025-11-22,108,1,Apparel,55.99,27.29,28.7
14411,2025-11-22,2,1,Electronics,66.21,29.89,36.32
14412,2025-11-22,88,1,Apparel,54.57,26.74,27.83
14413,2025-11-22,132,1,Sports,79.43,38.0,41.43
14414,2025-11-22,138,2,Home & Kitchen,87.46,44.44,43.02
14415,2025-11-22,118,1,Apparel,47.57,19.4,28.17
14416,2025-11-23,94,2,Beauty,84.82,51.88,32.94
14417,2025-11-23,136,1,Sports,16.59,10.29,6.3
14418,2025-11-23,102,1,Beauty,37.1,17.91,19.19
14419,2025-11-23,81,1,Home & Kitchen,22.54,10.91,11.63
14420,2025-11-23,14,3,Beauty,139.98,69.93,70.05
14421,2025-11-23,59,1,Electronics,333.15,146.06,187.09
14422,2025-11-23,43,1,Beauty,5.12,2.91,2.21
14423,2025-11-23,101,1,Apparel,89.99,47.95,42.04
14424,2025-11-23,144,1,Home & Kitchen,58.19,37.47,20.72
14425,2025-11-23,38,2,Electronics,887.16,358.86,528.3
14426,2025-11-23,61,2,Beauty,15.92,7.72,8.2
14427,2025-11-23,40,2,Sports,353.66,177.9,175.76
14428,2025-11-23,10,1,Apparel,82.88,48.91,33.97
14429,2025-11-23,135,1,Home & Kitchen,62.07,29.38,32.69
14430,2025-11-23,6,1,Sports,104.23,64.2,40.03
14431,2025-11-23,111,1,Sports,92.07,38.14,53.93
